University Of North Texas,Business Management,PhD (F16),Rejected, E-mail,1 Feb 2016,,,,,,A,2 Mar 2016,"brief rejection email encouraging me to ""seek other alternatives"""
Carnegie Mellon University (CMU),Economics And Public Policy,PhD (F16),Rejected, E-mail,2 Mar 2016,,,,,,I,2 Mar 2016,Not a good fit anyway...
Carnegie Mellon University (CMU),Business - Organizational BehaviorÃÂ³,PhD (F16),Rejected, E-mail,2 Mar 2016,,,,,,I,2 Mar 2016,
"University Of Illinois, Urbana-Champaign (UIUC)",Master Of Science In Policy Economics (MSPE),Masters (F16),Accepted, E-mail,2 Mar 2016, ,152.0,164.0,4.0,,I,2 Mar 2016,"rejected from PhD program, but accepted in Masters"
"Indiana University, Bloomington",Operation Management,PhD (F16),Rejected, Website,2 Mar 2016,,,,,,U,2 Mar 2016,Little research experience
Harvard University,Technology And Operations Management,PhD (F16),Rejected, E-mail,2 Mar 2016,,,,,,I,2 Mar 2016,"I thought I fit the program well, but I didn't even receive an interview from them..."
"University Of Michigan, Ann Arbor (UMich)",Business Econ And Public Policy,PhD (F16),Other, Other,2 Mar 2016,,,,,,O,2 Mar 2016,"Anyone heard back from Bus Econ and Public Policy yet? Seems like such a closed box, no word from anyone in admissions and its March already.."
Harvard University,Technology And Operations Management,PhD (F16),Rejected, E-mail,1 Mar 2016,,,,,,U,2 Mar 2016,
Harvard University,Marketing DBA,PhD (F16),Rejected, E-mail,1 Mar 2016,,,,,,,2 Mar 2016,
Duke University,Business - Operations Management,PhD (F16),Wait listed, E-mail,1 Mar 2016,,,,,,I,2 Mar 2016,Say I'm near the top of waitlist
Harvard University,DBA Management,PhD (F16),Rejected, E-mail,1 Mar 2016,,,,,,I,1 Mar 2016,rejection email was nice.. it said my application had gone to the review committee...
Stanford University,Ford Dorsey Program In International Policy Studies,Masters (F15),Accepted, E-mail,17 Mar 2015,  3.70,162.0,165.0,6.0,,A,1 Mar 2016,
"University Of Washington, Seattle (UW)",Operation Management,PhD (F16),Other, Other,1 Mar 2016,,,,,,O,1 Mar 2016,Did anyone get accepted here? or hear back from the University? Thanks!!!
Drexel University,Business-Marketing,PhD (F16),Other, Other,1 Mar 2016,  3.67,149.0,161.0,3.5,,U,1 Mar 2016,Anyone heard from Drexel?
Harvard University,Strategy,PhD (F16),Rejected, E-mail,1 Mar 2016,,,,,,U,1 Mar 2016,Nice rejection email.
Harvard University,DBA (Strategy),PhD (F16),Rejected, E-mail,1 Mar 2016,,,,,,I,1 Mar 2016,
Harvard University,Business Administration - Marketing (DBA),PhD (F16),Rejected, E-mail,1 Mar 2016,,,,,,I,1 Mar 2016,
University Of Southern California (USC),Business Taxation,Masters (F16),Accepted, Website,29 Feb 2016,,,,,,U,1 Mar 2016,
"University Of Minnesota, Twin Cities (UMN)",Business (Strategy And Entrepreneurship),PhD (F16),Rejected, Website,1 Mar 2016,,,,,,I,1 Mar 2016,"GMAT (50,35) 720. I emailed to the office and they told me that they have made their choices and the process is officially over and they wished me the best ! :)"
University Of Pennsylvania (UPenn),"Operations, Information And Decisions",PhD (F16),Rejected, E-mail,1 Mar 2016,,,,,,I,1 Mar 2016,
Columbia University,Finance And Economics,PhD (F16),Interview, E-mail,29 Feb 2016,,,,,,A,1 Mar 2016,
University Of Calgary,Business (Marketing),PhD (F16),Accepted, E-mail,26 Feb 2016,,,,,,,1 Mar 2016,"Was interviewed in the first week of February, have 1 week to decide but waiting to hear back from 4 other programs"
Wake Forest University,Business Analytics,Masters (F16),Other, Other,29 Feb 2016,,,,,,A,29 Feb 2016,Anyone else applying to this program?  Also checked gmatclub forum and don't see any mention of it.  Is there another site that business school applicants tend to use?
University Of Calgary,Business,PhD (F16),Other, Other,29 Feb 2016,,,,,,O,29 Feb 2016,Anyone heard from the business school for the PhD program?
"University Of Washington, Seattle (UW)",Business Administration - Marketing (Quant),PhD (F16),Rejected, E-mail,29 Feb 2016,,,,,,U,29 Feb 2016,
Northwestern University,Managerial Economics,PhD (F16),Rejected, E-mail,23 Feb 2016,,,,,,U,29 Feb 2016,Email to check the website.
University Of Chicago (UChicago),Economics,PhD (F16),Rejected, E-mail,26 Feb 2016,,,,,,U,29 Feb 2016,
University Of Pennsylvania (UPenn),"Business (Operations, Information And Decisions)",PhD (F16),Rejected, Website,29 Feb 2016,  3.66,147.0,161.0,3.5,,I,29 Feb 2016,No master degree.
University Of Pennsylvania (UPenn),PhD Operations Information Decision,PhD (F16),Rejected, E-mail,29 Feb 2016,,,,,,I,29 Feb 2016,Got mail from them stating that the decision is available on website.
University Of Pennsylvania (UPenn),"Business (Operations, Information And Decisions)",PhD (F16),Rejected, E-mail,29 Feb 2016,,,,,,U,29 Feb 2016,
Georgia Institute Of Technology (GaTech),Information Technology Management,PhD (F16),Accepted, E-mail,26 Feb 2016,  3.80,166.0,165.0,4.5,,I,29 Feb 2016,
University Of Pennsylvania (UPenn),Ethics And Legal Studies,PhD (F16),Rejected, Website,29 Feb 2016,  3.74,164.0,161.0,0.0,,I,29 Feb 2016,Got an email to check online application page
Columbia University,Ms In Marketing,Masters (F16),Accepted, E-mail,29 Feb 2016,,,,,,U,29 Feb 2016,Got an email from the director! Super excited!
Michigan State University (MSU),Broad College Of Business Marketing (CB),PhD (F16),Other, Other,28 Feb 2016,,,,,,O,28 Feb 2016,Has anyone heard from this program?
Temple University,International Business,PhD (F16),Accepted, E-mail,28 Feb 2016,,,,,,O,28 Feb 2016,
University Of Kentucky,"Business Administration, Finance",PhD (F16),Other, E-mail,28 Feb 2016,,,,,,U,28 Feb 2016,"Thank you for your recent application to the University of Kentucky Graduate School. As you consider the opportunity before you, we encourage you to continue to work with your Director of Graduate Studies as well as with your Admissions Officer. Does anyone know what is this?"
University Of Toronto (UofT),OBHRM,PhD (F16),Rejected, E-mail,27 Feb 2016,  3.74,168.0,163.0,5.5,,I,27 Feb 2016,"I was on the waitlist but both people responded, so I didn't get a spot. They wanted directly relevant research experience, and although I've worked in a social lab (which is what they liked about the accepted applicants), they didn't focus on it for me. I hope the people that got in enjoy it!"
University Of Pittsburgh,Business Analytics And Operations,PhD (F16),Interview, E-mail,18 Feb 2016,,,,,,U,27 Feb 2016,
University Of Oklahoma,Business Administration - Finance,PhD (F16),Other, Other,27 Feb 2016,,,,,,O,27 Feb 2016,Has anyone received an offer from Oklahoma?
Texas A&M University (TAMU),Business Finance,PhD (F16),Accepted, E-mail,27 Feb 2016,,,,,,,27 Feb 2016,
"University Of Illinois, Chicago (UIC)",Business Analytics,Masters (F16),Accepted, Website,27 Feb 2016,  3.35,154.0,162.0,4.0,,I,27 Feb 2016,
University Of Southern California (USC),Business Analytics,Masters (F16),Accepted, E-mail,26 Feb 2016,,,,,,A,27 Feb 2016,Fight On!
Boston University (BU),Business Administration,MBA (F16),Accepted, E-mail,27 Feb 2016,,,,,,A,27 Feb 2016,
Queens University,Management Finance,PhD (F16),Accepted, Phone,27 Feb 2016, ,0.0,0.0,0.0,750.0,A,27 Feb 2016,=)
University Of Chicago (UChicago),Economics,PhD (F16),Rejected, E-mail,26 Feb 2016,  3.74,161.0,167.0,5.0,,A,26 Feb 2016,
Queens University,Management (Finance),PhD (F16),Rejected, Postal Service,26 Feb 2016,,,,,,I,26 Feb 2016,Interviewed last week. then rejection.
"University Of Illinois, Urbana-Champaign (UIUC)",Animal Biology,PhD (F16),Interview, E-mail,26 Feb 2016,,,,,,,26 Feb 2016,Has anyone heard about the acceptance?
"University Of Texas, El Paso (UTEP)",International Business (Finance),PhD (F16),Interview, E-mail,26 Feb 2016,,,,,,U,26 Feb 2016,Next week through on Skype
Syracuse University,Business (Information Systems),Masters (F16),Accepted, E-mail,25 Feb 2016,  3.70,153.0,157.0,3.5,,I,26 Feb 2016,Accepted but no funding information...
Ohio State University (OSU),Business Administration-Logistics,PhD (F16),Rejected, E-mail,26 Feb 2016, ,151.0,162.0,3.0,,I,26 Feb 2016,
IESE Business School,Management,Masters (F16),Rejected, E-mail,25 Feb 2016,  3.14,155.0,165.0,3.5,,I,26 Feb 2016,I had an interview about a couple of weeks ago.
University Of Iowa,Finance,PhD (F16),Rejected, E-mail,25 Feb 2016,  3.14,155.0,165.0,3.5,,I,26 Feb 2016,Did they have an interview? I did not see any post on interview invitation in this site.
"University Of Michigan, Ann Arbor (UMich)",Technology And Operations,PhD (F16),Wait listed, E-mail,25 Feb 2016,,,,,,U,26 Feb 2016,Interviewed during the first week of Feb
"University Of Michigan, Ann Arbor (UMich)",Technology And Operation Mangement,PhD (F16),Other, Other,25 Feb 2016,,,,,,U,25 Feb 2016,To the one below: No new for me until now. Assume rejection as interview invitations was sent out in Jan/Feb in the past.
Bocconi University,Business Administration And Management,PhD (F16),Rejected, E-mail,24 Feb 2016,,,,,,O,25 Feb 2016,Unpleasantly surprised
"University Of Tennessee, Knoxville",Business Analytics / Statistics,Masters (F16),Accepted, E-mail,25 Feb 2016,  3.91,149.0,165.0,3.0,,U,25 Feb 2016,"Very likely to reject this offer. 1r/2a/0w/ out of 9 schools. Does anyone hear from UC Berkeley, UIUC, U Michigan and Columbia Univ. masters of statistics program. I am still waiting for them."
University Of Utah (UoU),Business Administration,Masters (F16),Accepted, Phone,1 Feb 2016,  2.99,154.0,159.0,4.0,,A,25 Feb 2016,
University Of Oklahoma,Business (finance),PhD (F16),Rejected, Website,25 Feb 2016,,,,,,U,25 Feb 2016,
"University Of Maryland, College Park (UMD)",Marketing,PhD (F16),Rejected, Website,25 Feb 2016,,,,,,I,25 Feb 2016,"No email was sent, decision was available on the application page online."
"University Of Florida, Gainesville (UFL)",Business Administration-Finance,PhD (F16),Other, Other,25 Feb 2016,,,,,,O,25 Feb 2016,Did you get a campus invitation? The below posting said that you are waitlisted but received an campus invitation?
London Business School,Business Administration - Marketing (Quant),PhD (F16),Other, E-mail,25 Feb 2016,,,,,,U,25 Feb 2016,To the poster below:Good luck~
"University Of Washington, Seattle (UW)",Management,PhD (F16),Wait listed, E-mail,25 Feb 2016, ,168.0,165.0,5.5,,A,25 Feb 2016,
London Business School,Marketing (Quant),PhD (F16),Other, Other,24 Feb 2016,,,,,,I,24 Feb 2016,To the poster below: I had a skype interview on February 11th before receiving the on-campus interview invitation.
London Business School,Business Administration - Marketing (Quant),PhD (F16),Other, E-mail,24 Feb 2016,,,,,,U,24 Feb 2016,I also interviewed LBS on Feb 12. Did you get campus visit invitation after interview? Or get the invitation without interviews?
"University Of Maryland, College Park (UMD)",Operations Management/Management Science,PhD (F16),Other, Other,24 Feb 2016,,,,,,O,24 Feb 2016,Did anybody get accepted or here back after the interview? Thanks :)
University Of Kentucky,Finance,PhD (F16),Accepted, E-mail,19 Feb 2016,,,,,,U,24 Feb 2016,
Virginia Tech,Finance,PhD (F16),Accepted, E-mail,23 Feb 2016,,,,,,U,24 Feb 2016,
London Business School,Marketing (Quant),PhD (F16),Interview, E-mail,16 Feb 2016,,,,,,I,24 Feb 2016,For the question below: I received an invitation on the 16th whether I wanted to attend the on-campus interview. The interview is scheduled for March 3rd.
Harvard University,Business Economics,PhD (F16),Rejected, E-mail,24 Feb 2016, ,630.0,800.0,4.0,,U,24 Feb 2016,
"University Of California, Berkeley (UCB)",Business (finance),PhD (F16),Accepted, E-mail,23 Feb 2016,,,,,,I,24 Feb 2016,
Harvard University,Business Economics,PhD (F16),Rejected, E-mail,24 Feb 2016,,,,,,I,24 Feb 2016,email to check website. I knew it. No interview
Virginia Tech,Business Finance,PhD (F16),Accepted, E-mail,23 Feb 2016,,,,,,,23 Feb 2016,
"University Of Minnesota, Twin Cities (UMN)",Business Work And Organizations,PhD (F16),Rejected, E-mail,23 Feb 2016,,,,,,A,23 Feb 2016,
University Of South Carolina,Economics,PhD (F16),Rejected, Other,23 Feb 2016,  3.32,155.0,156.0,3.0,,I,23 Feb 2016,"Contacted the grad coordinator, they are only taking 5 students, Didn't mention where I stand. Expected, too good for my credentials. Good Luck to others."
Harvard University,Business Economics,PhD (F16),Rejected, Website,23 Feb 2016,,,,,,I,23 Feb 2016,Email to check website. 6 rejections already...
University Of South Carolina,Business - Marketing,PhD (F16),Other, Other,23 Feb 2016,,,,,,I,23 Feb 2016,Has anyone heard from this program?
London Business School,MKT,PhD (F16),Other, Other,23 Feb 2016,,,,,,U,23 Feb 2016,"Interviewed two weeks ago, but haven't heard from LBS yet."
Harvard University,Business Economics,PhD (F16),Rejected, E-mail,23 Feb 2016,,,,,,,23 Feb 2016,emailed to check website
University Of Toronto (UofT),Business Economics,PhD (F16),Accepted, E-mail,23 Feb 2016,,,,,,I,23 Feb 2016,No interview. Super Happy! I will write 1001 haikus for Heski!
Harvard University,Business Economics,PhD (F16),Rejected, E-mail,23 Feb 2016,  3.74,157.0,167.0,4.0,,A,23 Feb 2016,LOR from two Harvard professors. 0a/0w/5r 10 more to hear from
Harvard University,Business Economics,PhD (F16),Rejected, Website,23 Feb 2016, ,0.0,170.0,0.0,,U,23 Feb 2016,email to check website. expected - not from a renowned undergrad.
Harvard University,Organizational Behavior,PhD (F16),Rejected, E-mail,23 Feb 2016, ,165.0,168.0,5.5,,A,23 Feb 2016,E-mail to check website. Not a surprise.
Harvard University,Business Economics,PhD (F16),Rejected, E-mail,23 Feb 2016, ,165.0,167.0,4.5,,I,23 Feb 2016,Email to check website
Harvard University,Business Economics,PhD (F16),Rejected, E-mail,23 Feb 2016,,,,,,U,23 Feb 2016,
Harvard University,Business Economics,PhD (F16),Rejected, Website,23 Feb 2016,  3.70,164.0,170.0,5.5,,A,23 Feb 2016,E-mailed to check the website. I didn't get an interview and so the result was not surprising.
University Of Oregon,Business Administration (Marketing),PhD (F16),Rejected, E-mail,23 Feb 2016,,,,,,I,23 Feb 2016,
BI Norwegian Business School,Finance,PhD (F16),Interview, E-mail,23 Feb 2016,,,,,,U,23 Feb 2016,
Northwestern University,Business Administration - Marketing,PhD (F16),Rejected, E-mail,23 Feb 2016,,,,,,I,23 Feb 2016,
London Business School,Marketing,PhD (F16),Other, Other,23 Feb 2016,,,,,,O,23 Feb 2016,Has anyone received the offer from LBS (marketing quant)?
National University Of Singapore (NUS),Business Administration - Marketing,PhD (F16),Rejected, E-mail,22 Feb 2016,,,,,,I,23 Feb 2016,Asked my status to department head.
Arizona State University (ASU),Business Administration - Marketing (Quant),PhD (F16),Accepted, E-mail,19 Feb 2016,,,,,,I,23 Feb 2016,
Singapore Management University (SMU),Business - Marketing,PhD (F16),Interview, Phone,23 Feb 2016,,,,,,I,23 Feb 2016,"Quant// Unexpected phone call. Already accepted another offer, so declined."
"University Of Minnesota, Twin Cities (UMN)",Business Aanlytics,Masters (F16),Interview, E-mail,23 Feb 2016,,,,,,I,23 Feb 2016,Skype interview invitation
"University Of Nebraska, Lincoln",Business (Management),PhD (F16),Interview, E-mail,23 Feb 2016,  3.97,40.0,45.0,0.0,690.0,A,23 Feb 2016,Interview invite but withdrew my application because I had just accepted a different offer. This is still a great program and I would have definitely considered it if I hadn't received a ridiculously good stipend offer at the other university.
University of Georgia,Business (Management),PhD (F16),Wait listed, E-mail,22 Feb 2016,,,,,,A,23 Feb 2016,
Yale University,Business Administration - Marketing (Quant),PhD (F16),Rejected, E-mail,22 Feb 2016,,,,,,,22 Feb 2016,
University Of Chicago (UChicago),Marketing (Quant),PhD (F16),Rejected, E-mail,22 Feb 2016,,,,,,,22 Feb 2016,
University Of Chicago (UChicago),Marketing,PhD (F16),Rejected, E-mail,22 Feb 2016,,,,,,U,22 Feb 2016,
University Of Chicago (UChicago),Business - Marketing (CB),PhD (F16),Rejected, E-mail,22 Feb 2016,,,,,,I,22 Feb 2016,Sigh.....
University Of Chicago (UChicago),Business Administration - Marketing (Quant),Masters (F16),Rejected, E-mail,22 Feb 2016,,,,,,U,22 Feb 2016,
IESE Business School,Management,Masters (F16),Accepted, E-mail,19 Feb 2016,,,,,,I,22 Feb 2016,
Emory University,Business IS,PhD (F16),Interview, E-mail,16 Feb 2016,,,,,,U,22 Feb 2016,
University Of Chicago (UChicago),Marketing,PhD (F16),Accepted, E-mail,18 Feb 2016,,,,,,A,21 Feb 2016,"To the poster who asked - probably yes, but I am CB, whatever that means for wait-listed quants"
"University Of Illinois, Urbana-Champaign (UIUC)",Chinese Linguistics (East Asian Languages And Literature),PhD (F16),Rejected, E-mail,19 Feb 2016,,,,,,I,21 Feb 2016,
University Of Oklahoma,Business Administration - Finance,PhD (F16),Interview, E-mail,18 Feb 2016,,,,,,I,21 Feb 2016,
University Of Arizona,Business - Marketing,PhD (F16),Other, Other,21 Feb 2016,,,,,,O,21 Feb 2016,University of Arizona post below: wish to know you are CB or QUANT? Will u accept the offer? QQ: 491939207
"University Of Florida, Gainesville (UFL)",Business Administration - Marketing,PhD (F16),Other, Other,21 Feb 2016,,,,,,O,21 Feb 2016,"To the poster below: I have heard that CB offer was already sent, while I don't know how quant is going."
"University Of Florida, Gainesville (UFL)",Business (Marketing),PhD (F16),Other, Website,20 Feb 2016,,,,,,U,20 Feb 2016,"I found some rejections from Warrington. But, I've not received any notifications till now. Please let me know whether Warrington marketing Ph.D program released final offers or invitations for interviews."
"University Of Tennessee, Knoxville",Business Administration - Marketing (CB),PhD (F16),Accepted, E-mail,20 Feb 2016,,,,,,A,20 Feb 2016,
University Of Toronto (UofT),Business (Finance),PhD (F16),Interview, E-mail,19 Feb 2016,,,,,,I,20 Feb 2016,
"University Of North Carolina, Chapel Hill (UNC)",Business - Organizational Behavior,PhD (F16),Interview, E-mail,9 Feb 2016,,,,,,,20 Feb 2016,
University Of Rochester,Marketing Analytics,Masters (F16),Accepted, E-mail,20 Feb 2016,,,,,,I,20 Feb 2016,
"University Of Michigan, Ann Arbor (UMich)",Management And Organizations,PhD (F16),Accepted, E-mail,9 Feb 2016,,,,,,A,20 Feb 2016,"i was contacted for interviews on 1/26/16

they gave 4 offers"
Harvard University,Organizational Behavior,PhD (F16),Interview, E-mail,24 Jan 2016,,,,,,A,20 Feb 2016,
Stanford University,Organizational Behavior,PhD (F16),Accepted, E-mail,11 Feb 2016,,,,,,A,20 Feb 2016,
Harvard University,Organizational Behavior,PhD (F16),Accepted, Phone,14 Feb 2016,,,,,,A,20 Feb 2016,6 offers in OB
"University Of Washington, Seattle (UW)",Finance,PhD (F16),Accepted, E-mail,20 Feb 2016,,,,,,,20 Feb 2016,$30k four years
Stanford University,Finance,PhD (F16),Rejected, E-mail,18 Feb 2016,  4.00,162.0,170.0,0.0,,U,19 Feb 2016,Rejected after interview
Texas A&M University (TAMU),Operations & Supply Chain Management,PhD (F16),Rejected, E-mail,13 Jan 2016,,,,,,I,19 Feb 2016,
Pennsylvania State University (Penn State),Business (marketing),PhD (F16),Other, Other,19 Feb 2016,,,,,,,19 Feb 2016,"To the penn state post below: congratulations ! do you know how many people ado they want in total and is the campus visit over? if possible, can I contact you?"
Carnegie Mellon University (CMU),Business (Operations Research),PhD (F16),Accepted, E-mail,18 Feb 2016,  3.76,155.0,163.0,3.5,,I,19 Feb 2016,"REU at Ivy League, 2 working papers, Conference presentation and MSc in Mathematics."
University Of Chicago (UChicago),Econometrics And Statistics,PhD (F16),Accepted, E-mail,19 Feb 2016,,,,,,U,19 Feb 2016,To the post below. Hi my future classmate.
"University Of Michigan, Ann Arbor (UMich)",Marketing,PhD (F16),Interview, E-mail,26 Jan 2016,,,,,,I,19 Feb 2016,Is the on-site interview the second round?
Texas A&M University (TAMU),Marketing (CB),PhD (F16),Accepted, Phone,8 Feb 2016,,,,,,I,19 Feb 2016,"Great program, super supportive culture, amazing resources & generous funding! Just declined their offer due to personal reasons"
Columbia University,Marketing,PhD (F16),Other, E-mail,19 Feb 2016,,,,,,U,19 Feb 2016,Interviews sent out weeks ago
Temple University,Strategic Management/Internationa Business,PhD (F16),Accepted, E-mail,19 Feb 2016,,,,,,O,19 Feb 2016,
University Of Mississippi,Business Administration,PhD (F16),Accepted, Postal Service,18 Feb 2016,,,,,,U,18 Feb 2016,There was no interview and notification about admission. I just saw it in their system and then got the confirm via phone call.
University Of Chicago (UChicago),Business Finance,PhD (F16),Rejected, E-mail,18 Feb 2016, ,161.0,167.0,4.5,,U,18 Feb 2016,"One more reject, but it was top school always a very very long shot :("
University Of Chicago (UChicago),Finance,PhD (F16),Rejected, E-mail,18 Feb 2016,,,,,,A,18 Feb 2016,
Stanford University,"Operations, Information & Technology",PhD (F16),Rejected, E-mail,18 Feb 2016,  3.90,800.0,800.0,3.0,,U,18 Feb 2016,Has a MS in Analytics from a top university. 2.5 years of work experience in US. No luck.
Stanford University,Economic Analysis And Policy,PhD (F16),Rejected, E-mail,18 Feb 2016, ,169.0,170.0,5.5,,I,18 Feb 2016,
"University Of California, Berkeley (UCB)",Business And Public Policy,PhD (F16),Rejected, E-mail,18 Feb 2016,,,,,,I,18 Feb 2016,Email to check the website + a standardized response.
Stanford University,Business (Marketing),PhD (F16),Rejected, E-mail,18 Feb 2016,,,,,,I,18 Feb 2016,"Email directing to check the website. Expected, so not devastated..."
Stanford University,Marketing,PhD (F16),Rejected, E-mail,18 Feb 2016,,,,,,I,18 Feb 2016,
University Of Chicago (UChicago),Business Administration - Marketing (Quant),PhD (F16),Wait listed, E-mail,18 Feb 2016,,,,,,I,18 Feb 2016,"To the person who was accepted below, are you planning to take it?"
Stanford University,Political Economy,PhD (F16),Rejected, Website,18 Feb 2016,,,,,,,18 Feb 2016,Was anyone recommended to apply for their Fellows Program?
Stanford University,Management - Organizational Behavior,PhD (F16),Rejected, E-mail,18 Feb 2016,  3.80,165.0,156.0,4.5,,I,18 Feb 2016,
Stanford University,Economics,PhD (F16),Rejected, E-mail,18 Feb 2016,,,,,,U,18 Feb 2016,
Stanford University,Business Finance,PhD (F16),Rejected, E-mail,18 Feb 2016, ,161.0,167.0,4.5,,U,18 Feb 2016,It was long expected since I did not get any interviews.
"University Of California, Berkeley (UCB)",Business And Public Policy,PhD (F16),Other, Other,18 Feb 2016,,,,,,O,18 Feb 2016,"to the poster below: how do you know it s a rejection? Your statut changed from ""submitted"" to ""rejected?"""
University Of Chicago (UChicago),Marketing,PhD (F16),Accepted, E-mail,18 Feb 2016,,,,,,A,18 Feb 2016,
Stanford University,Finance,PhD (F16),Rejected, E-mail,18 Feb 2016,  4.00,160.0,167.0,4.0,,I,18 Feb 2016,0a/0w/5r
Stanford University,Business (finance),PhD (F16),Rejected, E-mail,18 Feb 2016,,,,,,A,18 Feb 2016,Email to check status online. Sad :( good luck to all!
Stanford University,Economics,PhD (F16),Rejected, Website,18 Feb 2016,,,,,,U,18 Feb 2016,
Harvard University,Business Economics,PhD (F16),Accepted, Phone,16 Feb 2016,,,,,,I,18 Feb 2016,
Texas A&M University (TAMU),Marketing (CB),PhD (F16),Rejected, E-mail,13 Feb 2016,,,,,,I,18 Feb 2016,Mailed the coordinator and got a response that they've already admitted one CB candidate. Had interviewed in the last week of Jan.
Purdue University,Business Administration - Marketing (Quant),PhD (F16),Other, Other,18 Feb 2016,,,,,,O,18 Feb 2016,Has anyone heard something from the school?
Ohio State University (OSU),Business Administration (Marketing),PhD (F16),Rejected, Other,18 Feb 2016,,,,,,O,18 Feb 2016,Called and was told they have made final decision. Application status is still pending though.
Texas A&M University (TAMU),Marketing,PhD (F16),Rejected, E-mail,18 Feb 2016,  4.00,156.0,170.0,4.0,,I,18 Feb 2016,Emailed the department and got a rejection in reply.
University Of Mississippi,Business Administration (Management),PhD (F16),Accepted, E-mail,17 Feb 2016,,,,,,A,18 Feb 2016,
"University Of Texas, Austin (UT Austin)",Business Administration - Marketing,PhD (F16),Other, Other,18 Feb 2016,,,,,,O,18 Feb 2016,"To the poster below: I am not an applicant, but I've heard that they sent interview about a month ago."
"University Of Washington, Seattle (UW)",Management,PhD (F16),Rejected, E-mail,18 Feb 2016,,,,,,U,18 Feb 2016,"9 hours ago, my second rejection. finger crossed for better result"
Columbia University,MS In Marketing,Masters (F16),Interview, E-mail,15 Feb 2016,,,,,,U,18 Feb 2016,
"University Of California, Berkeley (UCB)",Business & Public Policy,PhD (F15),Rejected, Website,18 Feb 2016,,,,,,U,18 Feb 2016,
University Of Miami,Business Administration - Marketing (CB),PhD (F16),Rejected, E-mail,18 Feb 2016,,,,,,I,18 Feb 2016,Email to ask and was told that they have already made the decision.
London Business School,Economics,PhD (F16),Rejected, E-mail,17 Feb 2016,,,,,,I,17 Feb 2016,"Both Economics and Finance have already sent out their invitations to interview, and it is unlikely at this stage that further invites will be sent out.  If you have not yet received any communication with regards to interview, then unfortunately it is unlikely  that your application will be progressing to the next stage.
 
The final outcome of your application will be available to you by early March."
Drexel University,Business (Marketing),PhD (F16),Interview, E-mail,30 Jan 2016,,,,,,O,17 Feb 2016,Interviewd on Feb 1. Haven't heard anything since then.
Harvard University,Business Economics,PhD (F16),Rejected, E-mail,17 Feb 2016,,,,,,,17 Feb 2016,
Columbia University,Ms In Marketing,Masters (F16),Other, Other,17 Feb 2016,,,,,,I,17 Feb 2016,Anyone heard from Columbia PhD or Ms in Marketing??? Do they take that long? If anyone knows anything I would really appreciate!
"University Of Florida, Gainesville (UFL)",Business - Marketing,PhD (F16),Rejected, E-mail,17 Feb 2016,,,,,,,17 Feb 2016,
Massachusetts Institute Of Technology (MIT),Business,PhD (F16),Rejected, E-mail,17 Feb 2016,,,,,,I,17 Feb 2016,"GMAT 720 (50,35)"
"University Of Texas, Austin (UT Austin)",Business Analytics,Masters (F16),Accepted, E-mail,12 Feb 2016,  3.92,164.0,164.0,4.0,,U,17 Feb 2016,"Applied with second round, had interview about 2.5 weeks before admission decisions"
"University Of Texas, Austin (UT Austin)",Business Analytics,Masters (F16),Rejected, E-mail,13 Feb 2016,  3.77,165.0,169.0,5.0,,I,17 Feb 2016,
"University Of Illinois, Urbana-Champaign (UIUC)",Operation Management,PhD (F16),Accepted, Phone,31 Jan 2016,,,,,,I,17 Feb 2016,
"University Of North Carolina, Chapel Hill (UNC)",Organizational Behavior,PhD (F16),Wait listed, E-mail,16 Feb 2016,,,,,,U,17 Feb 2016,
Emory University,Organization And Management,PhD (F16),Rejected, E-mail,16 Feb 2016,,,,,,U,17 Feb 2016,
Massachusetts Institute Of Technology (MIT),Management,PhD (F16),Rejected, E-mail,16 Feb 2016,,,,,,U,17 Feb 2016,
Columbia University,"Decision, Risk And Operations",PhD (S16),Rejected, E-mail,17 Feb 2016,,,,,,I,17 Feb 2016,
University Of Southern California (USC),Business Administration - Marketing (Quant),PhD (F16),Interview, E-mail,15 Feb 2016,,,,,,U,17 Feb 2016,
"Imperial College, London (ICL)",Finance,PhD (F16),Accepted, E-mail,15 Feb 2016,,,,,,U,17 Feb 2016,
Massachusetts Institute Of Technology (MIT),Economic Sociology,PhD (F16),Rejected, Website,16 Feb 2016,,,,,,A,16 Feb 2016,That's just fine!
University Of Kansas,Business Finance,PhD (F16),Accepted, E-mail,16 Feb 2016,,,,,,,16 Feb 2016,
Stanford University,OIT,PhD (F16),Accepted, E-mail,11 Feb 2016,  3.92,161.0,167.0,4.5,,U,16 Feb 2016,
IESE Business School,Management,PhD (F16),Accepted, E-mail,15 Feb 2016,,,,,,I,16 Feb 2016,
Emory University,Business - Organizational Behavior,PhD (F16),Rejected, E-mail,16 Feb 2016,  4.00,165.0,158.0,5.0,,A,16 Feb 2016,
Harvard University,Strategy,PhD (F16),Rejected, E-mail,16 Feb 2016, ,162.0,168.0,4.0,,I,16 Feb 2016,"Was invited for a first round of interviews, but rejected in the end"
University Of Southern California (USC),Business (finance),PhD (F16),Interview, E-mail,16 Feb 2016,,,,,,A,16 Feb 2016,
University Of Pittsburgh,"Business (Marketing), PhD (F16)",PhD (F16),Other, Other,16 Feb 2016,,,,,,O,16 Feb 2016,"To the poster below (Pittsburgh - Katz), Congratulations!!  Are you from CB ? Did you have any interview as well?"
